dbms,table_catalog,table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,constraint_type,table_schema,table_name,column_name
postgresql,postgres,public,budget_allocations,metadata,13,jsonb,,,,,
postgresql,postgres,public,recurring_transaction_templates,second_day_of_month,13,integer,,,,,
postgresql,postgres,public,onboarding_sessions,submitted_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goal_progress_snapshots,metadata,9,jsonb,,,,,
postgresql,postgres,public,debt_payments,notes,10,text,,,,,
postgresql,postgres,public,subcategories,kind,5,USER-DEFINED,,,,,
postgresql,postgres,public,alert_suppression_rules,status,5,USER-DEFINED,,,,,
postgresql,postgres,public,debt_repayment_projection_points,projected_balance_centavos,5,bigint,,,,,
postgresql,postgres,public,debt_accounts,deleted_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goals,created_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,transactions,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,debt_repayment_projection_items,explanation,8,text,,,,,
postgresql,postgres,public,debt_payments,principal_centavos,8,bigint,,,,,
postgresql,postgres,public,budget_recommendations,presented_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_assessments,failure_reason,17,text,,,,,
postgresql,postgres,public,account_deletion_requests,completed_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,report_forecast_comparisons,predicted_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,report_metrics,metadata,8,jsonb,,,,,
postgresql,postgres,public,expected_spending_events,title,7,text,,,,,
postgresql,postgres,public,transactions,transaction_date,6,date,,,,,
postgresql,postgres,public,transactions,transaction_type,3,USER-DEFINED,,,,,
postgresql,postgres,public,recurring_transaction_templates,last_generated_date,19,date,,,,,
postgresql,postgres,public,debt_repayment_projection_points,projected_payment_centavos,6,bigint,,,,,
postgresql,postgres,public,debt_hardship_plans,deferment_end_date,9,date,,,,,
postgresql,postgres,public,financial_profile_events,created_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,debt_accounts,metadata,19,jsonb,,,,,
postgresql,postgres,public,budget_recommendation_events,action,3,USER-DEFINED,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,merchant_name,5,text,,,,,
postgresql,postgres,public,budget_allocations,sort_order,12,integer,,,,,
postgresql,postgres,public,user_category_restrictions,metadata,12,jsonb,,,,,
postgresql,postgres,public,financial_profile_assignments,confirmed_at,9,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_retention_events,notes,7,text,,,,,
postgresql,postgres,public,user_category_restrictions,ceiling_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,alert_suppression_rules,updated_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,report_runs,summary,9,jsonb,,,,,
postgresql,postgres,public,onboarding_responses,answer,4,jsonb,,,,,
postgresql,postgres,public,transactions,updated_at,18,timestamp with time zone,,,,,
postgresql,postgres,public,budget_health_snapshots,variance_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,user_eligibility_profiles,eligibility_confirmed_at,8,timestamp with time zone,,,,,
postgresql,postgres,public,push_device_tokens,metadata,9,jsonb,,,,,
postgresql,postgres,public,debt_strategy_preferences,strategy,2,USER-DEFINED,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,notes,15,text,,,,,
postgresql,postgres,public,financial_accounts,name,3,text,,,,,
postgresql,postgres,public,budget_strategy_rules,allocation_scope,4,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendations,deficit_warning_text,20,text,,,,,
postgresql,postgres,public,user_subcategory_restrictions,restriction_level,4,USER-DEFINED,,,,,
postgresql,postgres,public,overspending_evaluations,explanation,14,text,,,,,
postgresql,postgres,public,forecast_runs,input_window_start,9,date,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,disabled_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,expected_spending_events,created_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_templates,counterparty_name,11,text,,,,,
postgresql,postgres,public,anomaly_evaluations,model_version,5,text,,,,,
postgresql,postgres,public,budget_recommendations,solver_status,21,text,,,,,
postgresql,postgres,public,user_eligibility_profiles,updated_at,9,timestamp with time zone,,,,,
postgresql,postgres,public,budgets,updated_at,24,timestamp with time zone,,,,,
postgresql,postgres,public,alert_notification_preferences,in_app_enabled,5,boolean,,,,,
postgresql,postgres,public,user_privacy_settings,data_retention_days,6,integer,,,,,
postgresql,postgres,public,transaction_templates,amount_centavos,6,bigint,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,generated_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,alert_related_entities,label,5,text,,,,,
postgresql,postgres,public,categories,metadata,12,jsonb,,,,,
postgresql,postgres,public,savings_goals,target_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,financial_accounts,archived_at,12,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_templates,last_used_at,14,timestamp with time zone,,,,,
postgresql,postgres,public,user_consents,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,budget_allocations,spent_amount_snapshot_centavos,8,bigint,,,,,
postgresql,postgres,public,alert_events,payload,7,jsonb,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,input_snapshot,10,jsonb,,,,,
postgresql,postgres,public,savings_goals,current_amount_centavos,9,bigint,,,,,
postgresql,postgres,public,financial_profile_assessments,confidence_score,11,numeric,,,,,
postgresql,postgres,public,budget_strategy_configs,updated_at,9,timestamp with time zone,,,,,
postgresql,postgres,public,user_subcategory_restrictions,created_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,categories,description,7,text,,,,,
postgresql,postgres,public,report_runs,metadata,12,jsonb,,,,,
postgresql,postgres,public,user_consents,recorded_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,budget_recommendation_allocations,sort_order,16,integer,,,,,
postgresql,postgres,public,transaction_line_items,metadata,10,jsonb,,,,,
postgresql,postgres,public,financial_obligations,status,6,USER-DEFINED,,,,,
postgresql,postgres,public,financial_profile_assessments,income_type,12,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendations,period_end,9,date,,,,,
postgresql,postgres,public,budget_recommendations,acted_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,anomaly_evaluations,is_anomaly,14,boolean,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,total_interest_centavos,8,bigint,,,,,
postgresql,postgres,public,alert_related_entities,entity_type,3,text,,,,,
postgresql,postgres,public,debt_hardship_plans,notes,16,text,,,,,
postgresql,postgres,public,profiles,created_at,8,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,last_checked_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_assessments,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,user_subcategory_restrictions,effective_from,7,date,,,,,
postgresql,postgres,public,financial_profile_events,action,5,USER-DEFINED,,,,,
postgresql,postgres,public,recurring_transaction_templates,created_at,23,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goal_contributions,amount_centavos,8,bigint,,,,,
postgresql,postgres,public,budget_recommendation_events,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,categories,short_label,6,text,,,,,
postgresql,postgres,public,alert_notification_preferences,push_enabled,6,boolean,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,explanation,11,text,,,,,
postgresql,postgres,public,recurring_transaction_templates,amount_centavos,6,bigint,,,,,
postgresql,postgres,public,transaction_retention_events,actioned_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,debt_hardship_plans,original_payment_centavos,6,bigint,,,,,
postgresql,postgres,public,transaction_events,before_snapshot,6,jsonb,,,,,
postgresql,postgres,public,budget_recommendation_constraints,was_relaxed,10,boolean,,,,,
postgresql,postgres,public,financial_profile_assignments,confirmation_required,6,boolean,,,,,
postgresql,postgres,public,budget_recommendation_allocations,forecast_amount_centavos,9,bigint,,,,,
postgresql,postgres,public,forecast_series,target,3,USER-DEFINED,,,,,
postgresql,postgres,public,savings_goal_contributions,created_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,budget_strategy_rules,max_amount_centavos,12,bigint,,,,,
postgresql,postgres,public,transaction_line_items,sort_order,9,integer,,,,,
postgresql,postgres,public,push_device_tokens,platform,4,USER-DEFINED,,,,,
postgresql,postgres,public,debt_repayment_projection_points,projected_interest_centavos,7,bigint,,,,,
postgresql,postgres,public,financial_obligations,updated_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,income_sources,created_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,report_metrics,numeric_value,6,numeric,,,,,
postgresql,postgres,public,subcategories,slug,4,text,,,,,
postgresql,postgres,public,alert_suppression_rules,category,3,USER-DEFINED,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,allow_any_amount,9,boolean,,,,,
postgresql,postgres,public,forecast_explanation_drivers,driver_label,4,text,,,,,
postgresql,postgres,public,account_deletion_requests,confirmed_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,user_debt_priorities,metadata,7,jsonb,,,,,
postgresql,postgres,public,alerts,category,3,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendation_constraints,max_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,financial_accounts,include_in_dashboard_balance,9,boolean,,,,,
postgresql,postgres,public,profiles,metro_manila_city,4,text,,,,,
postgresql,postgres,public,budget_allocations,rollover_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,alerts,route_name,11,text,,,,,
postgresql,postgres,public,push_device_tokens,is_active,5,boolean,,,,,
postgresql,postgres,public,debt_accounts,original_balance_centavos,7,bigint,,,,,
postgresql,postgres,public,metro_manila_localities,is_city,3,boolean,,,,,
postgresql,postgres,public,forecast_runs,model_kind,5,USER-DEFINED,,,,,
postgresql,postgres,public,budgets,status,3,USER-DEFINED,,,,,
postgresql,postgres,public,report_debt_account_snapshots,strategy,7,USER-DEFINED,,,,,
postgresql,postgres,public,forecast_runs,forecast_end,14,date,,,,,
postgresql,postgres,public,overspending_evaluations,overspent_percent_bps,11,integer,,,,,
postgresql,postgres,public,anomaly_evaluations,profile_label,6,USER-DEFINED,,,,,
postgresql,postgres,public,forecast_series,related_entity_id,6,uuid,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,extra_payment_centavos,6,bigint,,,,,
postgresql,postgres,public,categories,sort_order,10,integer,,,,,
postgresql,postgres,public,alerts,route_params,12,jsonb,,,,,
postgresql,postgres,public,financial_obligations,due_day_of_month,9,integer,,,,,
postgresql,postgres,public,anomaly_evaluation_features,baseline_value,6,numeric,,,,,
postgresql,postgres,public,transaction_templates,created_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goal_progress_snapshots,progress_percent_bps,6,integer,,,,,
(1129 rows)
